Outcome,W1,W2,W3,W4,W5,Treatment,IV1,IV2
-1.156927066,-1.369563655,1.824781073,-0.306043772,0.651975434,0.095940354,0,1,0
0.265144502,-0.824629033,0.510168388,1.020129072,0.142627548,-0.22916729,1,1,0
0.073271417,-0.027070469,0.863483043,-0.273805462,0.897494971,-0.803348866,1,0,1
-1.086000202,-0.883406382,0.13065843,-1.314122554,-0.002224432,-0.021696477,1,0,1
0.136946577,-0.590199508,-0.234348412,0.108857422,0.321002886,0.116318422,0,1,0
-2.141387297,-0.321866713,0.835678667,0.759913251,-0.939368706,-2.194871112,0,0,0
-1.091299561,-0.697477317,1.499777766,2.23223312,0.639077724,-1.144467252,0,1,0
-1.374286111,-2.394847567,-0.470233931,-0.953385789,-0.3721422,-1.34450171,0,0,0
3.854174954,-0.366459077,-0.533951693,-0.141584057,0.964120413,0.798865188,1,1,1
-0.938490494,-2.101331222,0.463156653,-0.166326835,0.960673327,0.056139721,0,0,1
1.743276426,2.778722012,-0.303483691,1.63880175,-1.601422322,-0.001410878,1,1,1
0.497323218,1.22733575,0.886082235,1.66277135,-0.81779067,0.108839626,1,1,0
0.534174911,-2.368792246,-0.360230739,0.555728591,-0.217950054,1.663740484,0,1,1
-3.617070374,-1.658616184,0.426959828,-1.901788566,-1.258999001,-2.899239913,1,0,1
0.159288509,-1.518738274,0.404329698,-0.605834137,-8.86E-06,0.174795309,1,1,1
1.473748598,-0.030426698,0.617534029,0.561762646,-0.201821967,0.540225735,1,1,0
1.089935307,1.618100105,-0.621277178,0.012715777,1.676567917,-0.731773754,1,1,0
1.166149673,0.204583498,-0.552258977,1.111317731,1.261141132,-0.964109594,1,0,1
0.311288584,-0.181206697,0.918951837,0.098727528,1.061291844,0.938134768,0,0,1
1.205379483,1.869685596,1.07776616,2.907628617,1.083335304,-0.574070749,1,1,1
-2.353370937,-0.729738361,0.188980174,-1.350539063,-0.681225501,-1.485102535,0,0,0
-0.872680693,-2.216784093,0.122370649,-1.812159004,-0.584879221,1.17157798,0,0,0
0.819982516,1.482464408,1.667743022,0.199763862,-0.733314467,0.729448699,1,1,1
-0.565877726,0.946237844,0.38853723,-0.004417821,0.651199062,-1.632019735,1,1,1
-1.516770041,-0.144546255,1.235369504,-0.239141709,0.565381626,-0.28015037,0,1,1
0.242627971,-0.824913799,0.504471312,-0.217901691,0.134799765,-0.831919022,1,1,1
-0.326924878,0.190915281,0.834179733,2.394846785,1.504643651,-0.034047037,0,1,0
0.583546669,1.056169432,-1.705529065,-0.904333893,-1.85832108,-0.68751802,1,1,0
0.676034988,0.970013247,-1.001491108,0.853080763,-1.800928048,-0.47694456,1,1,1
-0.107389389,0.704951862,-0.722823474,0.338794211,-0.23121964,-2.201855464,1,0,1
0.777587861,2.847244575,-0.204441768,0.669260277,-0.34056351,-1.588571016,1,1,0
1.151855912,-0.375180965,-1.030369979,1.318705926,-0.494806714,1.07612099,0,1,1
0.449505918,0.041668757,-0.558619025,-0.84047779,-0.476168722,-1.109842396,1,0,0
0.816098575,1.357209573,-0.206443202,0.767853789,0.357566952,-1.141395534,1,0,0
1.564542302,0.45748419,-1.044014653,0.214973432,0.343908878,-0.771401949,1,1,0
-0.45935436,-0.850630154,0.700663739,-1.485206258,-0.087184714,0.603340395,0,1,0
0.633269233,0.761987382,-0.295103175,0.408554971,0.508366832,-0.07639691,1,0,0
0.137450805,0.360650223,1.445630209,-0.073407207,-1.515651682,0.755917219,1,1,1
-4.296996671,-2.253016575,2.29621239,1.223825832,-0.663056019,-2.311057239,0,1,0
1.213277284,2.044850408,-0.917825835,2.298215467,-1.455543476,-0.74718242,1,1,0
3.990873767,2.169515658,0.403602301,0.859026707,0.041155561,1.886741898,1,1,0
-2.220063587,-0.483782215,1.237795612,-0.095963491,-2.109331783,0.234805604,0,1,1
-0.003038087,-0.352828246,1.704181244,0.411340271,-0.412317018,1.228020076,0,0,0
1.679495441,-0.421753596,1.038710037,-3.205263616,-0.273616794,0.8315456,1,1,1
2.59289724,0.92368815,-1.511536397,-0.194389549,0.044524038,2.159537257,0,1,0
-0.20448551,1.840347853,0.081531507,0.851357027,-0.534826698,-1.137106444,1,1,1
0.418552472,-0.461823347,-0.479988359,-1.588214033,-1.083673815,-0.289427332,1,1,1
1.774151432,0.323137944,0.630026288,0.013707352,0.839282212,0.547550088,1,1,1
1.085931423,1.209176247,-0.203516409,0.355160592,-0.021918761,-0.315305207,1,1,0
-2.14498148,-0.264936349,0.758244774,1.515399294,-0.973189629,-0.146115355,0,1,0
3.839618412,3.034595153,-1.656382597,1.019034361,0.791593935,0.031179114,1,1,1
-1.413397857,-2.713675204,1.397475733,-1.639644838,-0.103876119,-0.222126955,0,1,0
2.970406935,1.077279841,0.903117958,1.175316418,1.036331318,1.534286994,1,1,0
0.346672834,0.319542066,0.788356439,-2.094170405,0.521085867,-2.074291112,1,1,0
1.359636114,-1.17291019,-0.290828762,0.108024397,-0.150320261,0.846077258,0,1,1
-0.486741895,-0.566004131,1.548056452,-0.237589026,1.166889423,0.029222802,1,1,1
2.165864172,1.653850872,-0.210521762,-1.378296806,-0.02581003,-0.037644088,1,1,0
0.896092243,1.399859658,-0.840378655,3.449038296,-0.822793906,-0.181452224,1,1,0
-0.16673404,1.001235015,-0.061331149,1.652423755,-0.399348957,-1.175656096,1,1,1
2.5665718,2.657299133,0.061480755,-0.443535183,1.236336275,0.085225474,1,1,1
3.136740068,2.290092711,-0.320184826,-0.016679083,0.146803145,1.309763174,1,1,0
1.589697093,0.21160062,-0.935700714,1.17529785,-0.207149946,-0.322803089,1,1,1
3.821664252,2.140384215,-0.249690434,3.641679086,-0.234724909,1.426735129,1,0,0
1.842923524,0.607592765,0.214012783,-0.095126383,0.84062852,0.16294508,1,1,0
-2.200526756,-0.673430142,1.382729491,-0.55146528,0.815118909,-0.565765671,0,1,0
0.87335266,1.297352548,-0.009378676,-0.576382801,1.306084249,-0.297512348,0,1,0
-0.301820493,1.391165889,0.915537483,1.453912227,-0.659699575,-1.285087774,1,1,1
0.767887005,-1.776095126,-0.881582061,1.716258977,0.430641103,-0.944798289,1,1,0
0.145160802,1.045310563,0.487796441,0.775757892,-0.30041042,-0.553621184,1,1,1
1.100270145,0.295372502,-1.234379078,1.15718237,-0.206919183,-0.392731368,1,1,1
1.225778008,-0.369177809,0.285469943,-1.260931643,0.440344605,-0.071841021,1,1,1
1.138390223,0.831249081,0.553704051,0.838471783,-0.567408753,0.444051581,1,0,0
-1.017788971,0.369049815,1.310405096,1.634384961,1.716792075,-2.573747217,1,0,1
-0.406928142,0.123783216,0.30311632,-0.275092976,-0.003158573,0.254911095,0,1,0
-0.809583427,0.073723137,0.67148045,0.386908733,-1.169507692,-1.288790459,1,1,1
-0.171326589,-0.755367668,0.79303025,0.787150447,-0.054743079,0.568237107,0,0,0
0.088467682,0.793467373,-1.164654389,0.5821165,0.801684533,-1.897570028,1,1,1
0.70497174,0.754806873,-0.163989664,-0.550514102,0.451820421,0.172875266,0,1,0
0.193915537,-1.074077793,0.808179882,-2.465711473,-0.390650062,0.665773997,1,1,1
1.669538804,1.135303307,0.619068075,0.991384731,0.285952206,-0.044291009,1,1,1
-1.274062052,-2.858407012,2.309257919,-0.948849088,-0.187323251,-0.556000568,1,0,0
1.551827992,-0.551822992,-0.263167607,0.413463087,0.17186787,-0.374372569,1,1,1
0.613178618,1.397135851,0.186334125,-0.624607111,0.785475588,-1.902755814,1,0,1
0.374371185,-0.043195621,0.183222165,0.172155755,1.546614268,0.728528177,0,0,0
1.628653925,-0.689809002,-0.348706252,1.123338599,0.870800318,-0.684647862,1,1,0
0.549340089,1.174940939,1.664357811,-0.24100247,1.639092197,-1.198832359,1,0,1
2.41438708,-0.566051859,-1.175562606,0.193645075,0.573459747,-0.192453949,1,1,1
0.659367895,-0.165642527,0.207070573,0.156835536,-0.118352918,-0.911410386,1,1,1
-1.21292059,0.307484503,1.254246103,0.108382863,-0.425836768,-1.037621088,1,1,0
2.470346821,1.815983021,-0.639670114,-1.632771247,1.63983497,-0.391337715,1,0,0
3.341433978,0.359188406,-1.40545563,0.008240916,-1.181727433,1.506822071,1,1,0
-0.868959269,-0.681750906,-0.341529033,1.039250743,-0.132584797,-1.388318855,1,0,1
0.617241395,1.58740708,-0.178199384,0.890970914,-0.773731012,0.281895143,1,1,1
1.638532164,0.667769414,-2.00999941,-0.173042179,-1.17006592,-0.638233364,1,1,1
2.715597071,0.403507583,-1.430925228,2.309876081,0.56861193,1.154818774,0,1,0
1.52670981,-0.130625776,-0.658559776,-2.115590305,1.107936218,-1.737821017,1,1,0
0.909754184,-0.597707968,0.209610947,1.234015517,0.681178836,1.113168963,0,1,1
-2.329612053,0.192892074,1.228697077,1.495590867,-0.809533968,-1.49517245,1,1,0
-0.248205228,-0.864075179,1.269497127,-0.324859191,0.293683329,0.437029706,0,0,1
-0.700325813,-0.644113596,0.261314773,-1.54059296,-0.186814679,-1.543323768,1,1,1
-0.29523904,0.654942312,0.327349267,0.122304246,0.447368145,0.46441704,0,0,0
0.449928164,-0.065962255,-0.582943142,1.143067759,0.876718493,1.0115854,0,1,1
0.152541027,-0.026170985,-0.253266189,0.363369966,-1.367440791,0.333184236,1,1,1
0.249793196,0.801682722,-0.405343454,-2.465171462,-1.890257762,1.067033824,0,0,0
-0.502060907,-0.810607892,0.999099695,-1.653604039,0.061061616,-0.99296741,1,1,0
1.77519055,-0.212706406,-1.28915537,-0.597983813,-0.205128398,-1.143410193,1,1,0
0.062513016,1.090269219,-0.396985227,-0.527847928,1.056100947,-0.824579724,1,1,1
2.508379435,-0.374722428,-0.035719576,1.441396875,1.203092413,0.868232626,1,0,0
1.943708832,0.35806702,-0.52145331,-0.509104951,1.145982048,0.210100266,1,1,1
-0.029908828,1.882811579,0.955284216,-2.074108088,1.165861281,-0.973563846,1,1,0
2.750459448,2.015833898,-0.280877026,0.822051607,-0.536236963,0.282233405,1,1,1
1.015101382,-0.782416349,0.23598268,-0.2645986,-0.304625024,-1.10710459,1,1,0
2.538801174,-0.568324801,0.421294647,0.492342416,0.629103294,0.383275473,1,1,0
-1.055422047,-1.259232495,0.829678242,0.490021397,-0.904300999,0.287109177,0,1,0
0.007285372,-0.590504826,-1.504013015,-0.188900768,1.185927269,0.135687677,0,0,1
1.202271774,0.261510887,0.05115526,-2.020397844,-1.235187403,0.732425428,1,0,1
0.940796838,-0.011814546,-0.929999046,-1.477183089,-0.877700869,-1.271837983,1,1,1
-3.061283292,0.461482027,1.710194376,0.797148505,-0.794802243,0.21671496,0,0,1
1.426556982,1.957707865,-0.055638437,1.32345018,-0.93642463,0.171552388,1,1,1
0.262652178,-0.158644501,0.210563056,1.481824198,-0.951007774,-0.201859784,1,1,1
0.322646682,-1.087527581,-0.3758218,-0.176060932,1.936633042,-1.020443758,0,0,1
1.640845251,2.026842796,-1.019536856,1.653261482,-0.527416737,1.085127474,0,1,0
1.232983099,0.083485587,1.835251358,-1.367607653,-0.030114804,1.436981865,0,1,0
2.190695715,0.73550939,-1.087579647,1.157130689,-0.692922329,1.011868985,1,1,1
-1.266553253,-0.178259279,0.465640471,-1.371820836,-0.031724561,-1.665699386,1,1,0
-1.398318942,-1.139929813,-0.442755243,-2.907427169,-0.940542142,-1.270107029,1,1,1
2.607540455,2.130166454,-1.059926246,1.570209392,0.830865857,-0.076093858,1,1,0
-0.135825834,0.517372141,-0.271224161,0.367495461,-1.073497892,0.338669964,0,0,0
1.361810309,-0.556723873,-1.045193901,0.046417833,0.700813997,0.601093439,0,0,1
2.567795908,-0.521636517,0.380440266,-2.001497198,0.830351925,2.313042433,0,0,0
-2.04838333,-0.528835864,2.174916053,-1.113310724,0.4813062,-0.048252507,0,0,0
0.455800894,-1.709140101,-0.425142769,-1.439006213,1.161777845,0.303102536,0,1,1
-2.524467138,-0.398418906,1.77329925,-1.614741946,-0.884245019,-0.328242784,0,0,0
-0.627775549,-0.818437819,0.856112122,-1.582415799,0.346161148,-1.008471315,1,1,1
1.741455245,-0.329197081,-1.280286656,-2.077503972,0.744534547,-0.059625534,1,1,1
0.014919269,0.308651092,-0.843081469,0.454807545,-0.925340129,-0.359657562,1,1,1
0.234772412,0.08918179,0.61272294,-0.281787101,-1.019273028,0.811951569,0,1,1
3.590701477,2.117360195,-1.973092262,0.005246309,-0.85004817,1.026084771,1,1,0
-0.102687413,1.159991187,3.105330868,-1.892503174,-0.346813634,0.326678187,1,1,0
0.895503782,0.10980654,0.13431803,-1.736005698,-1.334949227,0.74046099,1,1,1
-2.043127785,-2.153158906,0.107240464,-1.699627594,-0.532339591,-1.578188643,0,1,0
-2.120800841,-1.244417503,0.596135319,-0.947506226,0.49226309,-1.065166995,0,0,1
0.251040726,-0.006863677,0.041986807,-0.324267701,-1.819139385,-0.287223061,1,1,0
-3.03277641,-1.297360842,2.572167831,-0.957211336,-0.222872366,-1.610080279,1,0,0
1.155253665,0.07930452,-0.460442811,-1.703588037,1.621983497,-0.558052085,1,1,1
0.577837251,1.326144209,1.160175455,-2.018175186,-2.436121649,0.194051745,1,1,1
2.516138005,0.569514621,0.979391932,-0.259039029,0.43168379,0.355855434,1,1,1
1.217320484,1.869703922,0.233766459,-0.95451733,-0.146754577,-0.393415218,0,1,0
0.205259301,-1.832598951,-0.68153085,0.678790241,0.101046617,0.683792081,0,1,1
1.069001521,-0.135987592,-0.376299915,1.219327742,1.082686273,0.525128922,0,1,0
0.586014379,0.341904311,0.212901494,-0.206752034,0.030927434,0.321623686,1,0,1
0.31364214,1.82849096,0.027360293,1.790752665,0.217578224,0.64220461,0,0,1
-0.893876067,-0.644776614,0.071757193,1.500741335,-2.057681627,0.431309652,0,1,1
1.682300985,0.993733252,0.464177856,0.454008983,0.551146938,-0.061116785,1,1,1
1.701001072,0.22613251,-1.918549495,2.023964616,0.595690861,0.082708119,0,1,0
0.68064232,-0.919616292,0.097832826,0.815567155,0.547256363,-0.641408605,1,1,0
1.599404929,0.232301427,-1.058019044,1.437520079,-1.561951017,0.157133458,1,1,1
0.122891004,0.411055366,-0.111004796,0.79273462,-0.313635947,-0.776474851,1,1,0
-0.064196365,-0.678096721,-0.116579998,-0.087240916,-0.546240365,-0.102123685,1,1,0
-0.435723361,-1.301344873,0.780102024,-0.093030015,1.404386583,-0.181007708,0,0,0
0.552452156,0.247105074,0.045800986,-0.390735048,0.43121884,0.608120488,1,0,1
1.2599096,1.721998781,0.318281587,-0.423342079,-1.426225492,0.560164299,1,1,1
3.494408022,1.407860281,-0.475837766,-0.640579504,-0.840342369,1.379946651,1,1,0
1.326339073,-0.503319272,0.129052283,-3.217868397,0.992960956,0.357171905,1,0,1
-1.729816241,-0.355607806,1.403102808,0.648008309,0.053838447,-2.378368344,1,1,0
2.534245335,-1.04214586,-0.80593374,-0.032593716,0.708856395,0.542946991,1,1,0
1.716731268,-0.256184808,0.263303787,0.610058704,-0.96205361,1.233907864,1,1,1
-0.037102522,-1.382312533,-1.324741395,-0.16880636,-0.321313952,-1.217636109,1,1,0
2.555309743,-0.174219009,0.778653957,-0.853759417,-0.628871589,1.753149793,1,1,1
-1.169226029,1.608513985,0.902000533,0.90884449,-1.868338949,-1.092100828,1,0,1
0.617115705,0.307510046,-0.04589574,-1.856344098,-1.059381263,-0.648923644,1,1,1
-0.914348922,-1.513472728,0.940244898,-2.52069169,-2.160008634,0.96944067,1,1,1
1.219207233,-1.138166484,0.202161505,-0.633237507,0.087590491,1.277318653,0,1,1
1.435918213,-0.091189076,-0.925017938,0.667929445,1.339222699,1.145913354,0,1,0
1.728935959,0.66443622,0.004626791,1.68954211,-0.309940733,0.228838149,1,1,1
0.335824752,-1.413507053,-0.611565782,-0.039155036,-0.939990139,1.103073789,0,1,0
0.825488289,0.28168573,-0.457216423,0.743067826,0.204394692,-0.524008919,1,1,0
0.516005677,-0.238205386,0.195391335,0.018381311,0.602147321,0.89275489,0,0,0
0.202805898,0.806100428,2.346810672,-0.329908393,0.461845068,-1.147578373,1,0,0
-0.566879199,0.076112992,0.90758324,0.139555065,-1.297837213,0.589655275,0,1,1
2.165351674,1.184418324,-1.252538317,-0.555322447,-0.026682569,0.654650314,1,1,1
4.338641912,1.023239496,-3.064320906,-0.077144145,0.766879288,2.019190991,0,1,1
-0.083593876,0.311495855,0.176172858,0.178489158,-0.875691247,-0.932841631,1,1,1
-0.21936863,2.298104359,1.866357755,1.364472613,-1.607355867,-0.539758329,1,1,1
1.566406545,2.765112767,-0.930307785,2.271897123,0.407387334,-0.525957354,1,1,1
-0.964813418,0.423822805,1.577312645,-0.445918562,-0.046819767,-1.143863353,1,1,1
0.083996236,0.088595567,-0.695556611,-1.277166758,-1.240602623,-1.767663553,1,1,1
-0.061803963,0.331218527,-0.877091843,0.059825569,-1.589683711,-0.306096675,1,1,1
2.21003652,2.108192747,-2.000849332,2.236229418,-0.968528811,-0.109014277,1,0,1
2.135994298,1.807691487,-1.533139279,2.707925635,0.807472573,-1.659513503,1,0,1
-1.78403677,-0.066686756,0.028594055,-0.030978651,-0.64019803,-0.543727661,0,1,0
-0.112124458,0.137938024,0.475095669,-0.292479357,0.231965729,-0.466566132,1,1,0
2.197426345,0.684188512,-0.3876032,0.653672102,0.265534373,0.641737585,1,1,1
2.507229958,0.280775336,-0.406928824,1.704810086,1.144463417,0.017664436,1,1,0
-0.101361504,-0.333045545,0.272150987,0.797405235,-1.348472948,0.012045792,1,0,0
1.515474865,0.978903073,-2.406321787,-0.512883685,-2.125296851,0.49471937,0,1,0
0.935044142,1.993208777,0.219047417,1.330632353,-0.445055461,0.487060619,0,1,1
1.056328258,0.186667059,0.362412111,-0.331489652,-0.279035799,0.0983773,1,1,1
0.803914724,0.333529508,-2.154137288,1.121868882,-0.829551651,-1.417971363,1,1,1
0.880682719,1.37583927,0.959026593,0.709233047,-1.620093326,-0.776659605,1,0,0
0.696642164,1.572683548,-1.469385513,1.216896311,0.639399434,-0.88858276,1,0,1
1.921786397,0.789805618,-1.189237673,-0.625645704,-0.446499464,0.069280627,0,1,0
-1.516966073,-1.2527677,0.925667379,-0.01846299,0.030825685,-2.344824445,1,1,0
0.333765773,0.647570468,1.134253194,-0.42458537,-0.47703589,1.066988492,0,1,0
1.492234674,-1.414779174,-1.083884907,-0.239197649,2.909199401,0.243036956,0,0,0
1.280315846,1.969401509,0.224088151,1.858796523,0.558762487,-0.224313931,1,1,0
-0.328550122,0.316930101,-0.574645087,-1.239516158,-1.457402588,-1.563275002,1,0,0
-0.442497333,-0.346909533,0.377185427,-0.233707773,-0.038739289,-0.615466725,0,1,0
0.891330824,-0.492725472,-0.820871472,0.264080978,0.20238135,-0.419271367,1,1,1
0.389403317,1.576997636,0.569298912,-1.323944085,-1.476253509,0.443597136,1,1,1
-2.316800565,-0.831723947,1.692063252,-0.023043404,-1.006479111,0.128350057,0,0,0
1.306548165,-0.206371821,0.865804275,-0.735833768,-0.171569042,0.511120908,1,1,0
2.425773372,2.047294688,-0.62129508,0.808880533,0.809892807,-0.125349323,1,1,1
0.562484095,-0.72113299,-1.463587267,-0.341673455,-0.553691118,0.771198836,0,0,1
2.019338229,1.185905314,0.283281815,2.638004319,-1.448420065,3.307398164,0,1,1
1.716325007,-1.379787551,-0.428256988,1.904556131,1.064463264,-0.614203296,1,1,0
-1.299030001,-0.429938486,0.016542048,-0.319559284,-0.766266379,-1.901744084,1,1,1
0.470369381,0.418857559,-0.275975914,1.246502006,0.111846511,-0.976732572,1,1,0
2.648709462,1.955325776,-0.249260687,0.025502149,-0.350637859,0.391075411,1,1,1
1.262546563,1.37797803,-0.491546396,-0.016457478,-1.214264632,-0.256717996,1,1,0
0.111964421,0.495707619,0.700110749,-2.035764967,-2.304212983,0.585510756,1,1,0
1.393114168,0.199239328,-0.505330625,0.92440834,-0.357037271,0.818225569,1,1,0
3.928600878,-0.724302787,-0.865811425,-1.481651572,0.980414803,1.364626216,1,1,1
0.347740791,0.68800738,0.32414896,-0.360098616,-0.578364324,-0.702585869,1,1,0
3.425323991,0.167289053,-2.481527333,-0.267108151,0.188794723,1.87183348,0,0,0
1.64716135,0.33854452,-0.203090324,-1.447299504,-0.620496627,0.661396985,1,1,0
1.674196407,-1.552169578,-0.750380161,-0.301364111,1.879349919,2.14130076,0,1,0
-0.828190285,-0.978819217,0.452855448,1.412910643,-1.798127859,0.130187592,1,0,0
2.351319694,0.806005326,-0.407108671,-0.245276074,0.857711593,2.665134272,0,0,0
3.818716813,0.367874707,-1.171860615,-1.107081073,1.409425,1.276169514,1,1,1
1.512457644,-1.490963528,-1.028511543,-1.394189782,-0.572291699,0.600640341,1,0,1
-1.459408045,-1.802630892,2.368303698,-1.42281046,1.007867819,-0.704672576,0,1,1
-0.651867783,0.309415924,1.739981815,0.224760547,1.065096948,0.780196009,0,0,0
3.827732055,0.896442279,-0.894831912,1.185421226,0.76423714,1.902997892,0,1,1
-1.017661193,-1.178469701,0.333300591,-1.734761748,0.633737715,-0.05640646,0,1,1
0.915905931,0.907072726,1.060879622,1.476082377,-0.656549191,1.085266571,0,0,0
0.513588047,-2.442927926,1.011138082,-2.896912251,0.303728982,2.047480676,0,1,1
2.641021984,0.904156509,-0.683999498,1.752898692,0.947474,0.15733273,1,1,1
-0.481604163,1.206324814,0.261713037,-1.954302945,-0.405782551,-0.905820182,1,1,0
1.441661648,2.455499343,-0.536577785,0.9021137,-0.424831544,-0.043751818,1,0,0
2.889641761,0.526981024,-0.319959946,-0.261469334,-1.022674627,1.673986169,1,1,1
-0.840033376,-0.162495691,1.089436679,0.439093049,-0.577918843,-1.156465075,1,0,1
0.461609653,0.012852705,0.060667758,0.947716419,-1.041571707,0.06456668,0,1,0
1.133587078,-0.090097429,-0.886933507,0.747767602,-0.363632563,-0.638439079,1,1,1
0.204183808,-0.008610306,0.738949136,-0.230248102,2.239342018,-1.367162702,1,1,1
1.605973552,2.016571277,0.225291635,0.39077048,0.105696398,-0.120080362,1,1,1
